Created.Date,Agency.Name,Complaint.Type,Descriptor,Location.Type,Incident.Zip,Incident.Address,Borough,Latitude,Longitude,location,complain
9/9/13 0:00,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,CERAMIC-TILE,RESIDENTIAL BUILDING,10459,1340 PROSPECT AVENUE,BRONX,40.8296837,-73.89744938,1,2
12/3/13 0:51,New York City Police Department,Animal Abuse,Neglected,Residential Building/House,10467,3544 BRONX BOULEVARD,BRONX,40.87926488,-73.86850495,1,5
6/16/13 9:50,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11210,3813 AVENUE I,BROOKLYN,40.62981563,-73.93938525,0,2
8/6/13 19:18,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Street/Curbside,10452,,BRONX,40.83228519,-73.92974395,2,5
6/25/13 22:01,Department of Transportation,Traffic Signal Condition,Controller,,,,QUEENS,NA,NA,0,3
7/15/13 0:00,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,10474,627 MANIDA STREET,BRONX,40.81267954,-73.8879312,1,1
5/14/13 16:08,BCC - Brooklyn South,Sanitation Condition,12 Dead Animals,Sidewalk,11219,,BROOKLYN,40.63406125,-74.00410729,3,2
3/30/13 18:05,Department of Information Technology and Telecommunications,Public Payphone Complaint,Damaged Telephone,,11419,125-04 LIBERTY AVENUE,QUEENS,40.68815886,-73.81919006,0,5
2/21/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10040,34 ARDEN STREET,MANHATTAN,40.86193738,-73.9271458,1,1
2/2/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10034,682 ACADEMY STREET,MANHATTAN,40.86696731,-73.92541931,1,1
12/6/13 14:18,Department of Transportation,Broken Muni Meter,No Receipt,Street,10019, BROADWAY,MANHATTAN,40.76043759,-73.98463701,3,3
11/21/13 12:21,Department of Buildings,Elevator,Elevator - Defective/Not Working,,11214,288 BAY 38 STREET,BROOKLYN,40.59271635,-73.99425335,0,5
5/13/13 21:11,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10007,,MANHATTAN,40.71552038,-74.00923827,0,1
1/20/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10463,3138 BAILEY AVENUE,BRONX,40.8787381,-73.90181435,1,1
7/31/13 13:20,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10036,22 WEST 48 STREET,MANHATTAN,40.75769198,-73.97910056,0,1
5/14/13 9:25,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11226,315 EAST 23 STREET,BROOKLYN,40.64244625,-73.95544468,3,3
10/10/13 21:55,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,,MANHATTAN,40.83777968,-73.94402036,3,5
2/4/13 11:16,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11210,2322 AVENUE N,BROOKLYN,40.6165091,-73.95141341,3,3
7/4/13 18:13,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11220,833 51 STREET,BROOKLYN,40.64005863,-74.00345548,3,3
5/20/13 21:19,Department of Transportation,Street Sign - Damaged,Street Cleaning - ASP,Street,11204,4714 17 AVENUE,BROOKLYN,40.63052738,-73.98202614,3,5
10/28/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11234,1089 EAST 73 STREET,BROOKLYN,40.62815451,-73.91664373,1,1
3/1/13 23:18,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11235,4740 BEDFORD AVENUE,BROOKLYN,40.58619221,-73.94404404,0,1
8/24/13 15:04,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10468,,BRONX,40.86828292,-73.9010669,3,5
1/13/13 12:05,Department of Finance,DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - Spanish,,,,Unspecified,NA,NA,0,4
2/27/13 15:49,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,,11224,3310 BAYVIEW AVENUE,BROOKLYN,40.58108128,-74.00112321,0,5
10/24/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10456,1254 SHERMAN AVENUE,BRONX,40.83492955,-73.91521019,1,1
7/18/13 17:32,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,11207,145 SNEDIKER AVENUE,BROOKLYN,40.67183961,-73.90161425,0,1
10/11/13 0:00,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,11226,2714 AVENUE D,BROOKLYN,40.64077568,-73.95115793,1,4
2/26/13 20:55,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10468,2270 SEDGWICK AVENUE,BRONX,40.86123913,-73.910025,3,3
9/3/13 7:53,BCC - Brooklyn North,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,11206,789 BROADWAY,BROOKLYN,40.69997279,-73.94058012,3,5
7/18/13 10:42,A - Queens,Dirty Conditions,E1A Litter Basket / Improper Use,Sidewalk,11364,213-22 48 AVENUE,QUEENS,40.75552763,-73.76784298,3,2
5/14/13 6:17,HRA Benefit Card Replacement,Benefit Card Replacement,Food Stamp,Address Outside of NYC,,,Unspecified,NA,NA,4,5
8/17/13 14:59,Department of Transportation,Broken Muni Meter,Coin or Card Did Not Register,Street,10028, THIRD AVENUE,MANHATTAN,40.77718379,-73.95517761,3,3
3/22/13 22:38,Department of Consumer Affairs,Consumer Complaint,Exchange/Refund/Return,,11220,5903 8 AVENUE,BROOKLYN,40.63597408,-74.00904351,0,2
1/10/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10457,1511 SHERIDAN AVENUE,BRONX,40.84096775,-73.91133903,1,1
10/19/13 18:08,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,10314, PURDY AVENUE,STATEN ISLAND,40.60991951,-74.13872593,3,5
12/26/13 0:00,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,10462,1381 CASTLE HILL AVENUE,BRONX,40.83579362,-73.85211186,1,2
10/9/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10458,219 MIRIAM STREET,BRONX,40.86824707,-73.89170261,1,1
2/15/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,,4429 CARPENTER AVENUE,BRONX,NA,NA,1,1
7/2/13 12:33,BCC - Queens West,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,11379,,QUEENS,40.72575123,-73.8775569,3,5
4/2/13 10:00,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,Street,11427,210-10 GRAND CENTRAL PARKWAY,QUEENS,40.72506843,-73.7582224,3,2
12/11/13 14:40,Department of Transportation,Street Condition,Pothole,,11423,,QUEENS,40.71835585,-73.76539673,0,3
7/20/13 18:19,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11421,88-02 87 STREET,QUEENS,40.69080809,-73.85658029,3,2
7/8/13 0:00,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,11434,155-25 LINDEN BOULEVARD,QUEENS,40.68717115,-73.79182496,1,1
12/25/13 2:40,Department of Transportation,Street Condition,Pothole,,10022,240 EAST 59 STREET,MANHATTAN,40.76113065,-73.96559897,0,3
5/18/13 14:06,Department of Buildings,General Construction/Plumbing,Failure To Maintain,,11224,3808 SEA GATE AVENUE,BROOKLYN,40.57539668,-74.00533479,0,2
3/21/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10002,101 BOWERY,MANHATTAN,40.71760667,-73.99524544,1,1
3/13/13 10:10,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Residential Building,10453,1749 GRAND CONCOURSE,BRONX,40.84592922,-73.9100963,1,5
3/18/13 10:55,Department of Transportation,Street Light Condition,Street Light Cycling,,, MT PROSPECT PARK PLGD,BROOKLYN,NA,NA,0,2
5/10/13 17:32,Department of Parks and Recreation,Dead Tree,Dead/Dying Tree,Street,11235,170 GIRARD STREET,BROOKLYN,40.57858159,-73.94554797,3,5
4/19/13 10:33,Department of Consumer Affairs,Consumer Complaint,Overcharge,,10011,127 WEST 24 STREET,MANHATTAN,40.74397543,-73.99326592,0,2
10/7/13 19:30,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11207,,BROOKLYN,40.68393622,-73.91227254,3,2
4/11/13 21:56,Department of Transportation,Street Light Condition,Street Light Out,,, ST NICHOLAS PARK,MANHATTAN,NA,NA,0,2
7/20/13 19:44,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11373,,QUEENS,40.7393958,-73.87791794,0,1
10/15/13 12:50,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11370,21-29 76 STREET,QUEENS,40.7697628,-73.89362094,3,2
8/9/13 22:34,New York City Police Department,Noise - House of Worship,Loud Music/Party,House of Worship,11419,121-15 101 AVENUE,QUEENS,40.69059781,-73.82375218,2,5
12/21/13 0:00,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11102,27-01 8 STREET,QUEENS,40.77419979,-73.93181265,1,5
11/18/13 14:34,Department of Transportation,Traffic Signal Condition,Controller,,,,MANHATTAN,NA,NA,0,3
4/24/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10460,922 BRONX PARK SOUTH,BRONX,40.84602561,-73.88024508,1,1
12/14/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11419,104-64 126 STREET,QUEENS,40.68799563,-73.81837198,1,1
4/4/13 8:58,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,10016,,MANHATTAN,40.74948445,-73.97538212,3,3
9/2/13 0:00,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-WIRING,RESIDENTIAL BUILDING,11212,1843 PITKIN AVENUE,BROOKLYN,40.67057969,-73.90480281,1,1
1/25/13 0:00,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-WIRING,RESIDENTIAL BUILDING,11208,779 LIBERTY AVENUE,BROOKLYN,40.67671126,-73.88094208,1,1
10/25/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10451,917 SHERIDAN AVENUE,BRONX,40.82758846,-73.92049507,1,1
10/23/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10463,2840 BAILEY AVENUE,BRONX,40.87422023,-73.90496686,1,1
4/26/13 0:00,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,LOCKS,RESIDENTIAL BUILDING,10032,3820 BROADWAY,MANHATTAN,40.83539995,-73.94388865,1,2
4/15/13 22:52,Department of Transportation,Traffic Signal Condition,LED Pedestrian Unit,,,,QUEENS,NA,NA,0,3
10/17/13 14:20,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11232,429 43 STREET,BROOKLYN,40.64989025,-74.00765795,0,1
4/17/13 20:04,Department of Transportation,Street Condition,Plate Condition - Noisy,Street,10022,475 PARK AVENUE,MANHATTAN,40.76213106,-73.9703598,3,3
5/21/13 0:00,Department of Housing Preservation and Development,PLUMBING,WATER-SUPPLY,RESIDENTIAL BUILDING,11433,164-08 SOUTH ROAD,QUEENS,40.70039695,-73.79263479,1,1
3/7/13 8:34,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11220,750 59 STREET,BROOKLYN,40.63672333,-74.01004525,3,3
8/7/13 16:26,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power/Phone Lines,Street,11106,10-07 36 AVENUE,QUEENS,40.76134281,-73.94063366,3,5
9/28/13 23:14,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10031,393 EDGECOMBE AVENUE,MANHATTAN,40.82835528,-73.94042934,3,5
8/1/13 9:48,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11220,557 53 STREET,BROOKLYN,40.6427014,-74.0108461,0,1
11/1/13 12:35,Department of Transportation,Traffic Signal Condition,Controller,,,,Unspecified,NA,NA,0,3
7/30/13 0:00,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,10128,323 EAST 92 STREET,MANHATTAN,40.78138856,-73.94822748,1,1
6/13/13 0:00,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,11213,1512 PARK PLACE,BROOKLYN,40.67215225,-73.92706472,1,4
11/4/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11204,2219 64 STREET,BROOKLYN,40.61408028,-73.98017564,1,1
11/3/13 15:46,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11219,1042 42 STREET,BROOKLYN,40.64237511,-73.9937374,3,5
9/18/13 10:56,Department of Transportation,Street Light Condition,Street Light Out,,, QUEENSBORO BRIDGE,QUEENS,NA,NA,0,2
7/15/13 11:32,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10306,49 HYLAN PLACE,STATEN ISLAND,40.57692518,-74.10407403,3,3
5/5/13 0:24,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,709 LORIMER STREET,BROOKLYN,40.71810371,-73.95004428,2,2
3/18/13 0:00,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,11226,49 EAST 19 STREET,BROOKLYN,40.64830319,-73.96188411,1,1
8/26/13 8:16,Department of Buildings,General Construction/Plumbing,Working Contrary To Stop Work Order,,11694,231 BEACH 138 STREET,QUEENS,40.5736069,-73.85551448,0,2
5/25/13 15:54,Department of Consumer Affairs,Consumer Complaint,Exchange/Refund/Return,,10010,902 BROADWAY,MANHATTAN,40.7392789,-73.98972638,0,2
3/14/13 0:00,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,10452,960 ANDERSON AVENUE,BRONX,40.83140568,-73.92780077,1,4
1/11/13 15:29,Exemption Unit,DOF Parking - Tax Exemption,Tax Exemption,Address,10010,270 PARK AVENUE SOUTH,MANHATTAN,40.73902339,-73.98722568,4,5
4/23/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11232,875 43 STREET,BROOKLYN,40.64414291,-73.99813342,1,1
6/7/13 18:10,Department for the Aging,Senior Center Complaint,N/A,Senior Center,11223,2298 WEST 8 STREET,BROOKLYN,40.59208043,-73.97846827,4,5
3/7/13 14:21,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11417,90-13 107 AVENUE,QUEENS,40.67830798,-73.84772015,3,2
3/23/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10027,41 TIEMANN PLACE,MANHATTAN,40.81541669,-73.95942208,1,1
4/8/13 11:05,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11208,359 LINWOOD STREET,BROOKLYN,40.67692783,-73.88336079,3,5
9/18/13 0:00,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS-RANGE,RESIDENTIAL BUILDING,10040,559 WEST 188 STREET,MANHATTAN,40.85329034,-73.92957355,1,5
9/23/13 16:46,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,10016,111 LEXINGTON AVENUE,MANHATTAN,40.74244,-73.982595,0,2
10/13/13 1:54,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10031,519 WEST 134 STREET,MANHATTAN,40.81884287,-73.95415239,3,5
10/14/13 0:00,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,10453,2003 WALTON AVENUE,BRONX,40.85239914,-73.9074452,1,2
11/1/13 9:24,311 Executive Office - EC,Agency Issues,Call Center Compliment,,,,Unspecified,NA,NA,0,5
10/29/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10467,3149 PERRY AVENUE,BRONX,40.87373095,-73.87793164,1,1
1/9/13 16:20,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11216,867 STERLING PLACE,BROOKLYN,40.67249917,-73.94955933,0,1
9/25/13 10:31,Department of Transportation,Street Light Condition,Glassware Missing,,11373,,QUEENS,40.7367624,-73.88753566,0,2
10/23/13 20:35,Department of Environmental Protection,Sewer,Sewer Odor (SA2),,11218,1562 40 STREET,BROOKLYN,40.63661243,-73.98116698,0,1
11/18/13 17:24,Department of Transportation,Traffic Signal Condition,Controller,,11238,,BROOKLYN,40.68079741,-73.95839713,0,3
1/22/13 13:07,Department of Buildings,Building/Use,Zoning - Non-Conforming/Illegal Vehicle Storage,,10310,1828 RICHMOND TERRACE,STATEN ISLAND,40.63655091,-74.12555819,0,2
7/16/13 0:00,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS-RANGE,RESIDENTIAL BUILDING,10454,597 EAST 138 STREET,BRONX,40.80636612,-73.9163772,1,5
7/3/13 12:51,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,,11217,312 BERGEN STREET,BROOKLYN,40.68319139,-73.98143145,0,2
12/14/13 0:00,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FLOOR,RESIDENTIAL BUILDING,11226,860 OCEAN AVENUE,BROOKLYN,40.64182192,-73.95945558,1,2
4/5/13 0:00,Department of Housing Preservation and Development,PLUMBING,WATER-SUPPLY,RESIDENTIAL BUILDING,10469,1037 EAST 218 STREET,BRONX,40.87981779,-73.85357252,1,1
7/25/13 22:19,BCC - Brooklyn South,Dirty Conditions,E2 Receptacle Violation,Sidewalk,11236,721 EAST 85 STREET,BROOKLYN,40.63904429,-73.91091552,3,2
5/21/13 9:51,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11220,357 68 STREET,BROOKLYN,40.63584285,-74.02435978,3,3
2/21/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10463,150 WEST 225 STREET,MANHATTAN,40.8750907,-73.91240724,1,1
1/26/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10453,2170 WALTON AVENUE,BRONX,40.85605518,-73.90419392,1,1
11/20/13 0:00,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10456,1055 SHERMAN AVENUE,BRONX,40.83041369,-73.91788273,1,1
6/13/13 22:09,Department of Environmental Protection,Industrial Waste,Concrete In Catch Basin (IEA),,10314,25 BOGOTA STREET,STATEN ISLAND,40.58683086,-74.14705597,0,5
8/11/13 16:59,Department of Transportation,Street Sign - Damaged,One Way,Street,11203,,BROOKLYN,40.63721737,-73.93273449,3,5
10/18/13 22:34,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237,1398 PUTNAM AVENUE,BROOKLYN,40.69534848,-73.91161923,3,5
6/16/13 7:48,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,11223, STRYKER STREET,BROOKLYN,40.59312769,-73.97257722,0,1
11/2/13 0:00,Department of Housing Preservation and Development,PLUMBING,WATER-SUPPLY,RESIDENTIAL BUILDING,10301,165 ST MARKS PLACE,STATEN ISLAND,40.64578043,-74.08107564,1,1
9/21/13 17:27,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Park,11215,,BROOKLYN,NA,NA,2,5
5/18/13 14:02,Department of Transportation,Broken Muni Meter,Credit Card Stuck in Meter,Street,11354,,QUEENS,40.76109352,-73.82686858,3,3
1/5/13 0:00,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,10468,2300 SEDGWICK AVENUE,BRONX,40.86210035,-73.90923932,1,4
2/6/13 13:52,Department of Transportation,Street Sign - Damaged,"No Parking, Standing, Stopping",Street,10036,1540 BROADWAY,MANHATTAN,40.75796741,-73.98530897,3,5
4/2/13 13:41,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11355,,QUEENS,40.75716677,-73.82211056,3,2
9/21/13 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,10451,825 GERARD AVENUE,BRONX,40.82610434,-73.92577224,1,1
5/22/13 15:33,Department of Transportation,Street Light Condition,Street Light Out,,10314,,STATEN ISLAND,40.60690019,-74.16570156,0,2
7/19/13 0:00,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,10458,219 MIRIAM STREET,BRONX,40.86824707,-73.89170261,1,4
3/4/13 9:16,Department of Environmental Protection,Hazardous Materials,Chemical Odor (HD1),,10002,,MANHATTAN,40.7169671,-73.99442661,0,5
10/11/13 0:03,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11414,,QUEENS,40.66805885,-73.84971534,3,3
4/6/13 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,11101,23-06 40 AVENUE,QUEENS,40.75421402,-73.93931898,1,1
4/26/13 23:14,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11223,2271 STILLWELL AVENUE,BROOKLYN,40.59187826,-73.98430493,0,1
